"weight";"lat";"lon"
"11";"38.545";"-90.763"
"11";"38.535";"-91.233"
"11";"38.535";"-91.023"
"11";"38.535";"-90.663"
"11";"38.525";"-91.163"
"11";"38.525";"-91.063"
"11";"38.525";"-90.792"
"11";"38.515";"-91.213"
"11";"38.515";"-91.133"
"11";"38.505";"-91.402"
"11";"38.505";"-91.152"
"11";"38.505";"-90.553"
"11";"38.505";"-90.363"
"11";"38.495";"-90.573"
"11";"38.475";"-90.673"
"11";"38.475";"-89.913"
"11";"38.465";"-91.273"
"11";"38.465";"-91.243"
"11";"38.445";"-91.513"
"11";"38.445";"-90.873"
"11";"38.445";"-90.663"
"11";"38.445";"-90.593"
"11";"38.415";"-90.473"
"11";"38.385";"-91.723"
"11";"38.385";"-91.033"
"11";"38.305";"-91.093"
"11";"38.265";"-92.033"
"11";"38.205";"-92.542"
"11";"38.105";"-92.643"
"11";"39.225";"-91.383"
"11";"39.195";"-90.073"
"11";"39.125";"-91.152"
"11";"39.125";"-90.913"
"11";"39.115";"-91.123"
"11";"39.065";"-90.783"
"11";"39.055";"-90.693"
"11";"39.045";"-90.292"
"11";"39.035";"-90.292"
"11";"39.015";"-90.233"
"11";"38.985";"-90.283"
"11";"38.985";"-90.273"
"11";"38.975";"-90.633"
"11";"38.975";"-90.023"
"11";"38.965";"-91.402"
"11";"38.965";"-90.402"
"11";"38.955";"-91.223"
"11";"38.955";"-91.173"
"11";"38.955";"-90.402"
"11";"38.955";"-90.283"
"11";"38.945";"-90.423"
"11";"38.935";"-90.703"
"11";"38.925";"-91.053"
"11";"38.925";"-90.713"
"11";"38.915";"-90.763"
"11";"38.915";"-90.652"
"11";"38.895";"-90.973"
"11";"38.855";"-90.973"
"11";"38.835";"-90.923"
"11";"38.825";"-90.902"
"11";"38.805";"-90.363"
"11";"38.775";"-91.103"
"11";"38.735";"-90.873"
"11";"38.725";"-91.253"
"11";"38.725";"-90.883"
"11";"38.725";"-90.873"
"11";"38.715";"-91.143"
"11";"38.705";"-91.033"
"11";"38.675";"-91.333"
"11";"38.675";"-91.103"
"11";"38.665";"-91.163"
"11";"38.665";"-91.152"
"11";"38.665";"-91.143"
"11";"38.665";"-91.003"
"11";"38.655";"-91.093"
"11";"38.625";"-91.083"
"11";"38.625";"-91.053"
"11";"38.595";"-90.413"
"11";"38.565";"-90.053"
"11";"38.545";"-90.863"
"11";"38.545";"-90.393"
"11";"38.545";"-90.023"
"11";"38.505";"-90.743"
"11";"38.495";"-91.413"
"11";"38.495";"-90.652"
"11";"38.485";"-90.652"
"11";"38.485";"-90.503"
"11";"38.485";"-90.433"
"11";"38.475";"-90.563"
"11";"38.465";"-91.593"
"11";"38.465";"-91.073"
"11";"38.465";"-89.902"
"11";"38.455";"-90.623"
"11";"38.445";"-91.693"
"11";"38.415";"-91.643"
"11";"38.395";"-91.652"
"11";"38.395";"-91.542"
"11";"38.395";"-91.393"
"11";"38.395";"-90.893"
"10";"39.255";"-91.383"
"10";"39.125";"-90.703"
"10";"39.125";"-90.693"
"10";"39.075";"-90.823"
"10";"39.075";"-90.753"
"10";"39.075";"-90.623"
"10";"39.045";"-90.273"
"10";"39.035";"-90.313"
"10";"39.025";"-90.273"
"10";"39.015";"-90.583"
"10";"39.005";"-90.193"
"10";"38.995";"-90.743"
"10";"38.995";"-90.663"
"10";"38.995";"-90.613"
"10";"38.985";"-90.792"
"10";"38.985";"-90.733"
"10";"38.975";"-90.693"
"10";"38.975";"-90.643"
"10";"38.975";"-90.423"
"10";"38.965";"-90.473"
"10";"38.965";"-90.433"
"10";"38.945";"-91.263"
"10";"38.945";"-91.253"
"10";"38.945";"-90.673"
"10";"38.935";"-90.433"
"10";"38.925";"-90.373"
"10";"38.905";"-90.993"
"10";"38.905";"-90.823"
"10";"38.905";"-90.183"
"10";"38.895";"-90.943"
"10";"38.895";"-90.483"
"10";"38.875";"-90.963"
"10";"38.865";"-90.983"
"10";"38.855";"-90.963"
"10";"38.855";"-90.823"
"10";"38.845";"-90.943"
"10";"38.845";"-90.923"
"10";"38.825";"-90.993"
"10";"38.815";"-90.953"
"10";"38.815";"-90.333"
"10";"38.805";"-90.913"
"10";"38.775";"-91.983"
"10";"38.775";"-91.093"
"10";"38.775";"-90.893"
"10";"38.775";"-90.853"
"10";"38.755";"-90.893"
"10";"38.755";"-90.433"
"10";"38.725";"-90.283"
"10";"38.705";"-91.133"
"10";"38.705";"-91.042"
"10";"38.695";"-91.443"
"10";"38.695";"-91.303"
"10";"38.695";"-90.333"
"10";"38.695";"-90.223"
"10";"38.685";"-91.123"
"10";"38.675";"-90.373"
"10";"38.665";"-91.413"
"10";"38.655";"-91.413"
"10";"38.645";"-91.413"
"10";"38.635";"-90.292"
"10";"38.605";"-90.253"
"10";"38.595";"-91.292"
"10";"38.585";"-91.152"
"10";"38.585";"-90.393"
"10";"38.575";"-90.053"
"10";"38.565";"-90.233"
"10";"38.555";"-91.203"
"10";"38.555";"-91.053"
"10";"38.555";"-90.393"
"10";"38.555";"-90.193"
"10";"38.545";"-91.123"
"10";"38.535";"-90.673"
"10";"38.525";"-90.993"
"10";"38.525";"-90.353"
"10";"38.515";"-90.843"
"10";"38.495";"-91.423"
"10";"38.495";"-91.283"
"10";"38.495";"-90.803"
"10";"38.485";"-91.283"
"10";"38.485";"-90.623"
"10";"38.475";"-90.523"
"10";"38.455";"-91.652"
"10";"38.455";"-91.523"
"10";"38.445";"-90.643"
"10";"38.435";"-91.553"
"10";"38.415";"-90.493"
"10";"38.405";"-90.913"
"10";"38.405";"-90.843"
"10";"38.375";"-90.523"
"10";"39.135";"-90.693"
"10";"39.115";"-91.663"
"10";"39.095";"-90.163"
"10";"39.085";"-90.583"
"10";"39.045";"-90.583"
"10";"39.035";"-90.693"
"10";"39.035";"-90.263"
"10";"39.025";"-90.923"
"10";"39.025";"-90.673"
"10";"39.005";"-90.883"
"10";"39.005";"-90.723"
"10";"39.005";"-90.652"
"10";"39.005";"-90.243"
"10";"38.985";"-90.663"
"10";"38.975";"-90.783"
"10";"38.975";"-90.743"
"10";"38.965";"-91.393"
"10";"38.965";"-90.883"
"10";"38.955";"-90.863"
"10";"38.955";"-90.813"
"10";"38.945";"-90.633"
"10";"38.945";"-90.152"
"10";"38.935";"-90.693"
"10";"38.935";"-90.493"
"10";"38.935";"-90.363"
"10";"38.915";"-90.933"
"10";"38.915";"-90.833"
"10";"38.905";"-90.973"
"10";"38.905";"-90.703"
"10";"38.895";"-90.643"
"10";"38.885";"-90.783"
"10";"38.885";"-90.663"
"10";"38.875";"-90.193"
"10";"38.865";"-90.173"
"10";"38.845";"-90.823"
"10";"38.835";"-90.943"
"10";"38.765";"-90.323"
"10";"38.755";"-90.953"
"10";"38.755";"-90.423"
"10";"38.735";"-90.863"
"10";"38.735";"-90.133"
"10";"38.725";"-90.863"
"10";"38.715";"-91.893"
"10";"38.715";"-91.263"
"10";"38.715";"-91.203"
"10";"38.715";"-90.353"
"10";"38.695";"-91.423"
"10";"38.685";"-91.013"
"10";"38.675";"-90.363"
"10";"38.665";"-91.483"
"10";"38.655";"-90.213"
"10";"38.625";"-91.113"
"10";"38.615";"-91.073"
"10";"38.605";"-91.093"
"10";"38.605";"-91.042"
"10";"38.595";"-91.123"
"10";"38.595";"-90.323"
"10";"38.595";"-90.223"
"10";"38.565";"-91.253"
"10";"38.565";"-91.103"
"10";"38.565";"-90.323"
"10";"38.555";"-90.203"
"10";"38.535";"-91.223"
"10";"38.535";"-90.873"
"10";"38.535";"-90.803"
"10";"38.525";"-91.292"
"10";"38.525";"-91.013"
"10";"38.525";"-90.833"
"10";"38.515";"-91.013"
"10";"38.485";"-90.883"
"10";"38.475";"-90.803"
"10";"38.465";"-90.953"
"10";"38.465";"-90.873"
"10";"38.455";"-91.563"
"10";"38.455";"-91.463"
"10";"38.455";"-91.283"
"10";"38.445";"-91.503"
"10";"38.445";"-91.303"
"10";"38.445";"-91.292"
"10";"38.445";"-90.923"
"10";"38.435";"-90.963"
"10";"38.435";"-90.493"
"10";"38.415";"-90.913"
"10";"38.415";"-90.883"
"10";"38.405";"-91.373"
"10";"38.395";"-91.013"
"10";"38.395";"-90.542"
"10";"38.385";"-91.583"
"10";"38.175";"-92.563"
"10";"39.355";"-91.213"
"10";"39.225";"-90.033"
"10";"39.185";"-90.083"
"10";"39.165";"-90.983"
"10";"39.105";"-90.583"
"10";"38.995";"-90.753"
"10";"38.995";"-90.213"
"10";"38.985";"-90.743"
"10";"38.975";"-90.843"
"10";"38.955";"-91.253"
"10";"38.955";"-91.152"
"10";"38.955";"-90.883"
"10";"38.955";"-90.603"
"10";"38.955";"-90.353"
"10";"38.955";"-90.333"
"10";"38.945";"-90.563"
"10";"38.935";"-90.652"
"10";"38.925";"-90.823"
"10";"38.925";"-90.233"
"10";"38.915";"-91.133"
"10";"38.905";"-91.003"
"10";"38.905";"-90.753"
"10";"38.885";"-91.063"
"10";"38.865";"-90.933"
"10";"38.855";"-90.763"
"10";"38.835";"-90.902"
"10";"38.815";"-90.173"
"10";"38.795";"-90.363"
"10";"38.795";"-90.343"
"10";"38.775";"-91.083"
"10";"38.775";"-90.402"
"10";"38.735";"-90.373"
"10";"38.725";"-90.853"
"10";"38.725";"-90.792"
"10";"38.725";"-90.313"
"10";"38.715";"-91.383"
"10";"38.715";"-91.042"
"10";"38.715";"-90.292"
"10";"38.705";"-91.053"
"10";"38.695";"-91.493"
"10";"38.695";"-90.263"
"10";"38.675";"-91.303"
"10";"38.665";"-91.173"
"10";"38.665";"-91.042"
"10";"38.655";"-91.533"
"10";"38.645";"-91.103"
"10";"38.625";"-91.103"
"10";"38.605";"-90.963"
"10";"38.605";"-90.263"
"10";"38.605";"-90.233"
"10";"38.585";"-90.363"
"10";"38.575";"-90.983"
"10";"38.565";"-91.093"
"10";"38.555";"-90.803"
"10";"38.555";"-90.163"
"10";"38.555";"-90.123"
"10";"38.545";"-91.313"
"10";"38.545";"-91.253"
"10";"38.545";"-90.902"
"10";"38.535";"-91.283"
"10";"38.525";"-90.652"
"10";"38.515";"-90.443"
"10";"38.505";"-90.473"
"10";"38.505";"-90.463"
"10";"38.505";"-90.433"
"10";"38.495";"-91.233"
"10";"38.495";"-90.813"
"10";"38.495";"-90.533"
"10";"38.495";"-90.353"
"10";"38.475";"-91.203"
"10";"38.475";"-90.792"
"10";"38.465";"-90.853"
"10";"38.465";"-90.433"
"10";"38.455";"-91.513"
"10";"38.445";"-90.563"
"10";"38.435";"-91.113"
"10";"38.425";"-90.883"
"10";"38.415";"-90.423"
"10";"38.415";"-90.263"
"10";"38.405";"-91.383"
"10";"38.395";"-91.003"
"10";"38.385";"-91.573"
"10";"38.375";"-90.542"
"10";"38.365";"-90.873"
"10";"38.345";"-90.623"
"10";"38.295";"-91.983"
"10";"38.185";"-92.553"
"10";"39.395";"-91.163"
"10";"39.265";"-91.363"
"10";"39.235";"-90.023"
"10";"39.205";"-90.063"
"10";"39.155";"-90.583"
"10";"39.145";"-91.173"
"10";"39.055";"-90.273"
"10";"39.045";"-90.823"
"10";"39.025";"-91.563"
"10";"39.015";"-91.063"
"10";"39.015";"-90.263"
"10";"39.005";"-90.773"
"10";"39.005";"-90.223"
"10";"38.995";"-90.773"
"10";"38.995";"-90.533"
"10";"38.995";"-90.483"
"10";"38.995";"-89.933"
"10";"38.985";"-90.303"
"10";"38.975";"-90.883"
"10";"38.975";"-90.313"
"10";"38.965";"-90.973"
"10";"38.965";"-90.843"
"10";"38.965";"-90.563"
"10";"38.965";"-90.523"
"10";"38.955";"-91.163"
"10";"38.955";"-90.853"
"10";"38.955";"-90.723"
"10";"38.955";"-90.423"
"10";"38.945";"-91.303"
"10";"38.945";"-90.363"
"10";"38.935";"-90.923"
"10";"38.935";"-90.453"
"10";"38.935";"-90.443"
"10";"38.925";"-90.763"
"10";"38.915";"-91.063"
"10";"38.915";"-90.723"
"10";"38.915";"-90.663"
"10";"38.915";"-90.203"
"10";"38.905";"-91.073"
"10";"38.885";"-90.813"
"10";"38.885";"-90.313"
"10";"38.885";"-90.203"
"10";"38.875";"-90.323"
"10";"38.865";"-91.042"
"10";"38.825";"-90.243"
"10";"38.755";"-90.943"
"10";"38.755";"-90.873"
"10";"38.745";"-90.883"
"10";"38.725";"-91.213"
"10";"38.715";"-91.333"
"10";"38.715";"-91.183"
"10";"38.715";"-90.923"
"10";"38.705";"-91.353"
"10";"38.705";"-91.123"
"10";"38.705";"-90.893"
"10";"38.705";"-90.343"
"10";"38.705";"-90.323"
"10";"38.685";"-91.033"
"10";"38.655";"-91.983"
"10";"38.655";"-91.473"
"10";"38.655";"-90.223"
"10";"38.655";"-90.203"
"10";"38.655";"-90.152"
"10";"38.645";"-91.053"
"10";"38.635";"-90.913"
"10";"38.635";"-90.283"
"10";"38.605";"-91.113"
"10";"38.585";"-91.183"
"10";"38.585";"-90.383"
"10";"38.585";"-90.333"
"10";"38.585";"-90.193"
"10";"38.575";"-90.383"
"10";"38.575";"-90.263"
"10";"38.555";"-90.883"
"10";"38.555";"-90.792"
"10";"38.545";"-91.173"
"10";"38.545";"-91.163"
"10";"38.545";"-91.093"
"10";"38.545";"-90.773"
"10";"38.535";"-91.073"
"10";"38.535";"-90.983"
"10";"38.535";"-90.633"
"10";"38.525";"-91.203"
"10";"38.525";"-90.673"
"10";"38.525";"-90.363"
"10";"38.515";"-91.373"
"10";"38.515";"-91.063"
"10";"38.505";"-90.443"
"10";"38.505";"-90.292"
"10";"38.495";"-90.402"
"10";"38.485";"-91.253"
"10";"38.475";"-90.743"
"10";"38.465";"-91.663"
"10";"38.465";"-91.203"
"10";"38.465";"-90.573"
"10";"38.465";"-90.542"
"10";"38.465";"-90.513"
"10";"38.455";"-90.643"
"10";"38.445";"-90.633"
"10";"38.435";"-90.873"
"10";"38.435";"-90.633"
"10";"38.425";"-91.503"
"10";"38.425";"-90.643"
"10";"38.415";"-91.513"
"10";"38.415";"-90.523"
"10";"38.405";"-91.483"
"10";"38.405";"-90.833"
"10";"38.405";"-90.673"
"10";"38.395";"-90.993"
"10";"38.385";"-91.773"
"10";"38.385";"-91.733"
"10";"38.385";"-91.703"
"10";"38.385";"-90.873"
"10";"38.375";"-90.533"
"10";"38.355";"-90.603"
"10";"38.345";"-91.863"
"10";"38.345";"-90.703"
"9";"39.205";"-91.573"
"9";"39.205";"-91.443"
"9";"39.145";"-91.623"
"9";"39.105";"-90.693"
"9";"39.055";"-90.792"
"9";"39.055";"-90.263"
"9";"39.045";"-91.523"
"9";"39.035";"-90.583"
"9";"39.025";"-90.703"
"9";"39.025";"-90.163"
"9";"39.015";"-90.333"
"9";"39.005";"-90.542"
"9";"38.995";"-90.353"
"9";"38.995";"-90.223"
"9";"38.965";"-90.743"
"9";"38.965";"-90.623"
"9";"38.945";"-90.473"
"9";"38.945";"-90.063"
"9";"38.935";"-90.973"
"9";"38.935";"-90.933"
"9";"38.935";"-90.503"
"9";"38.935";"-90.373"
"9";"38.935";"-90.093"
"9";"38.925";"-90.473"
"9";"38.915";"-90.893"
"9";"38.915";"-90.323"
"9";"38.905";"-90.173"
"9";"38.895";"-90.233"
"9";"38.865";"-90.913"
"9";"38.865";"-90.243"
"9";"38.855";"-90.792"
"9";"38.855";"-90.042"
"9";"38.845";"-90.303"
"9";"38.825";"-90.943"
"9";"38.765";"-90.893"
"9";"38.755";"-90.373"
"9";"38.755";"-90.183"
"9";"38.745";"-90.413"
"9";"38.725";"-91.263"
"9";"38.715";"-91.243"
"9";"38.715";"-90.963"
"9";"38.705";"-90.983"
"9";"38.685";"-91.133"
"9";"38.685";"-90.323"
"9";"38.675";"-91.203"
"9";"38.665";"-91.223"
"9";"38.655";"-91.783"
"9";"38.655";"-91.773"
"9";"38.655";"-91.553"
"9";"38.655";"-90.313"
"9";"38.635";"-92.152"
"9";"38.625";"-90.143"
"9";"38.605";"-90.093"
"9";"38.595";"-91.073"
"9";"38.595";"-90.183"
"9";"38.585";"-91.163"
"9";"38.585";"-91.083"
"9";"38.575";"-91.233"
"9";"38.575";"-91.093"
"9";"38.575";"-90.163"
"9";"38.565";"-90.292"
"9";"38.545";"-90.873"
"9";"38.535";"-91.343"
"9";"38.535";"-91.193"
"9";"38.535";"-91.163"
"9";"38.535";"-91.013"
"9";"38.525";"-91.073"
"9";"38.525";"-90.913"
"9";"38.525";"-90.843"
"9";"38.515";"-91.393"
"9";"38.515";"-91.363"
"9";"38.515";"-91.313"
"9";"38.515";"-90.943"
"9";"38.515";"-90.613"
"9";"38.505";"-90.863"
"9";"38.505";"-90.703"
"9";"38.495";"-91.643"
"9";"38.495";"-90.873"
"9";"38.495";"-90.723"
"9";"38.495";"-90.483"
"9";"38.485";"-91.263"
"9";"38.485";"-90.792"
"9";"38.485";"-90.673"
"9";"38.485";"-90.553"
"9";"38.475";"-91.273"
"9";"38.475";"-90.833"
"9";"38.455";"-91.573"
"9";"38.455";"-91.042"
"9";"38.455";"-90.443"
"9";"38.445";"-90.902"
"9";"38.445";"-90.683"
"9";"38.435";"-91.523"
"9";"38.425";"-91.463"
"9";"38.415";"-91.353"
"9";"38.405";"-90.933"
"9";"38.395";"-91.773"
"9";"38.385";"-91.743"
"9";"38.375";"-91.833"
"9";"38.355";"-90.643"
"9";"38.355";"-90.583"
"9";"38.305";"-91.993"
"9";"39.235";"-91.423"
"9";"39.215";"-90.053"
"9";"39.155";"-90.703"
"9";"39.155";"-90.123"
"9";"39.105";"-90.763"
"9";"39.075";"-91.493"
"9";"39.045";"-90.263"
"9";"39.025";"-90.292"
"9";"39.015";"-90.183"
"9";"39.005";"-91.393"
"9";"39.005";"-90.763"
"9";"39.005";"-90.593"
"9";"38.995";"-90.792"
"9";"38.995";"-90.283"
"9";"38.995";"-90.273"
"9";"38.985";"-90.453"
"9";"38.975";"-90.383"
"9";"38.955";"-91.263"
"9";"38.955";"-90.973"
"9";"38.955";"-90.713"
"9";"38.945";"-91.123"
"9";"38.945";"-90.743"
"9";"38.945";"-90.683"
"9";"38.945";"-90.553"
"9";"38.935";"-91.103"
"9";"38.915";"-91.083"
"9";"38.895";"-90.652"
"9";"38.895";"-90.243"
"9";"38.885";"-90.883"
"9";"38.855";"-90.993"
"9";"38.855";"-90.943"
"9";"38.855";"-90.163"
"9";"38.845";"-90.292"
"9";"38.825";"-90.963"
"9";"38.805";"-91.013"
"9";"38.805";"-90.973"
"9";"38.805";"-90.953"
"9";"38.765";"-90.913"
"9";"38.765";"-90.333"
"9";"38.755";"-90.913"
"9";"38.745";"-90.353"
"9";"38.725";"-91.723"
"9";"38.725";"-90.843"
"9";"38.725";"-90.373"
"9";"38.715";"-91.443"
"9";"38.705";"-91.433"
"9";"38.705";"-91.393"
"9";"38.705";"-91.303"
"9";"38.705";"-91.213"
"9";"38.675";"-91.253"
"9";"38.675";"-91.133"
"9";"38.675";"-91.063"
"9";"38.675";"-90.213"
"9";"38.665";"-91.853"
"9";"38.665";"-91.402"
"9";"38.655";"-91.443"
"9";"38.655";"-90.292"
"9";"38.625";"-90.913"
"9";"38.625";"-90.283"
"9";"38.615";"-91.683"
"9";"38.615";"-90.243"
"9";"38.615";"-90.123"
"9";"38.595";"-90.233"
"9";"38.585";"-90.183"
"9";"38.575";"-90.393"
"9";"38.555";"-90.413"
"9";"38.555";"-90.402"
"9";"38.545";"-91.323"
"9";"38.535";"-91.103"
"9";"38.535";"-90.933"
"9";"38.535";"-90.902"
"9";"38.535";"-90.373"
"9";"38.525";"-91.343"
"9";"38.525";"-91.053"
"9";"38.515";"-91.193"
"9";"38.515";"-91.103"
"9";"38.515";"-90.673"
"9";"38.505";"-90.993"
"9";"38.505";"-90.792"
"9";"38.505";"-89.983"
"9";"38.495";"-91.263"
"9";"38.495";"-91.253"
"9";"38.495";"-91.163"
"9";"38.485";"-90.873"
"9";"38.485";"-90.423"
"9";"38.455";"-90.633"
"9";"38.455";"-89.883"
"9";"38.445";"-90.953"
"9";"38.445";"-90.933"
"9";"38.435";"-91.713"
"9";"38.435";"-91.323"
"9";"38.435";"-90.542"
"9";"38.435";"-90.503"
"9";"38.425";"-91.623"
"9";"38.425";"-90.853"
"9";"38.425";"-90.623"
"9";"38.415";"-91.133"
"9";"38.415";"-90.513"
"9";"38.405";"-91.533"
"9";"38.405";"-90.923"
"9";"38.395";"-91.623"
"9";"38.385";"-91.652"
"9";"38.375";"-90.643"
"9";"38.375";"-90.583"
"9";"38.305";"-91.963"
"9";"38.065";"-92.673"
"9";"39.325";"-91.453"
"9";"39.245";"-90.013"
"9";"39.225";"-90.673"
"9";"39.175";"-91.273"
"9";"39.105";"-90.152"
"9";"39.095";"-91.383"
"9";"39.085";"-91.483"
"9";"39.055";"-90.333"
"9";"39.035";"-90.673"
"9";"39.035";"-90.343"
"9";"39.025";"-90.893"
"9";"39.015";"-90.563"
"9";"39.005";"-91.023"
"9";"39.005";"-90.753"
"9";"38.995";"-89.953"
"9";"38.985";"-90.523"
"9";"38.965";"-90.902"
"9";"38.965";"-90.593"
"9";"38.965";"-90.503"
"9";"38.965";"-90.463"
"9";"38.955";"-90.623"
"9";"38.945";"-90.843"
"9";"38.945";"-90.513"
"9";"38.945";"-90.053"
"9";"38.935";"-90.193"
"9";"38.935";"-90.113"
"9";"38.925";"-90.953"
"9";"38.915";"-91.143"
"9";"38.915";"-91.073"
"9";"38.915";"-90.223"
"9";"38.905";"-90.533"
"9";"38.895";"-91.073"
"9";"38.885";"-90.953"
"9";"38.885";"-90.902"
"9";"38.855";"-90.093"
"9";"38.845";"-91.003"
"9";"38.825";"-90.313"
"9";"38.825";"-90.303"
"9";"38.775";"-90.313"
"9";"38.775";"-90.253"
"9";"38.745";"-90.902"
"9";"38.715";"-90.303"
"9";"38.705";"-91.373"
"9";"38.695";"-91.363"
"9";"38.695";"-91.323"
"9";"38.685";"-90.333"
"9";"38.675";"-90.353"
"9";"38.665";"-91.463"
"9";"38.665";"-90.353"
"9";"38.665";"-90.183"
"9";"38.655";"-91.843"
"9";"38.655";"-91.463"
"9";"38.655";"-91.333"
"9";"38.655";"-90.283"
"9";"38.645";"-90.313"
"9";"38.635";"-92.143"
"9";"38.615";"-91.323"
"9";"38.615";"-91.053"
"9";"38.605";"-90.113"
"9";"38.595";"-91.313"
"9";"38.595";"-91.303"
"9";"38.595";"-91.283"
"9";"38.595";"-90.213"
"9";"38.565";"-90.383"
"9";"38.565";"-90.313"
"9";"38.555";"-90.973"
"9";"38.555";"-90.152"
"9";"38.545";"-91.152"
"9";"38.535";"-91.143"
"9";"38.525";"-91.042"
"9";"38.515";"-91.223"
"9";"38.515";"-91.093"
"9";"38.515";"-90.973"
"9";"38.515";"-90.803"
"9";"38.515";"-90.453"
"9";"38.505";"-91.393"
"9";"38.505";"-91.203"
"9";"38.505";"-90.913"
"9";"38.505";"-90.593"
"9";"38.495";"-91.633"
"9";"38.495";"-90.593"
"9";"38.495";"-90.473"
"9";"38.475";"-90.853"
"9";"38.475";"-90.663"
"9";"38.455";"-90.613"
"9";"38.445";"-91.563"
"9";"38.445";"-90.913"
"9";"38.445";"-90.823"
"9";"38.435";"-91.313"
"9";"38.435";"-90.923"
"9";"38.435";"-90.603"
"9";"38.435";"-90.393"
"9";"38.415";"-90.963"
"9";"38.405";"-90.663"
"9";"38.395";"-91.643"
"9";"38.395";"-91.633"
"9";"38.395";"-90.583"
"9";"38.375";"-91.803"
"9";"38.355";"-91.063"
"9";"38.295";"-91.023"
"9";"38.245";"-91.113"
"9";"39.345";"-91.423"
"9";"39.225";"-91.413"
"9";"39.205";"-91.323"
"9";"39.195";"-91.323"
"9";"39.185";"-91.483"
"9";"39.185";"-91.303"
"9";"39.175";"-91.603"
"9";"39.155";"-91.213"
"9";"39.135";"-90.663"
"9";"39.125";"-91.203"
"9";"39.105";"-90.933"
"9";"39.095";"-91.393"
"9";"39.095";"-90.292"
"9";"39.045";"-90.663"
"9";"39.045";"-90.333"
"9";"39.035";"-90.563"
"9";"39.035";"-90.303"
"9";"39.025";"-90.313"
"9";"39.015";"-90.953"
"9";"39.015";"-90.753"
"9";"39.015";"-90.663"
"9";"38.995";"-90.553"
"9";"38.995";"-90.073"
"9";"38.995";"-89.963"
"9";"38.985";"-90.223"
"9";"38.975";"-90.893"
"9";"38.955";"-91.353"
"9";"38.955";"-90.873"
"9";"38.955";"-90.733"
"9";"38.955";"-90.573"
"9";"38.945";"-90.792"
"9";"38.945";"-90.503"
"9";"38.945";"-90.483"
"9";"38.945";"-90.353"
"9";"38.935";"-90.713"
"9";"38.935";"-90.303"
"9";"38.925";"-90.853"
"9";"38.925";"-90.453"
"9";"38.915";"-90.813"
"9";"38.905";"-91.093"
"9";"38.905";"-90.963"
"9";"38.905";"-90.523"
"9";"38.885";"-91.042"
"9";"38.845";"-90.983"
"9";"38.845";"-90.893"
"9";"38.825";"-90.343"
"9";"38.785";"-90.873"
"9";"38.775";"-91.133"
"9";"38.775";"-90.343"
"9";"38.755";"-90.883"
"9";"38.755";"-90.173"
"9";"38.735";"-90.913"
"9";"38.735";"-90.283"
"9";"38.705";"-91.503"
"9";"38.705";"-91.283"
"9";"38.705";"-90.313"
"9";"38.705";"-90.253"
"9";"38.695";"-91.463"
"9";"38.685";"-90.283"
"9";"38.685";"-90.253"
"9";"38.675";"-91.313"
"9";"38.655";"-91.753"
"9";"38.645";"-91.753"
"9";"38.645";"-91.133"
"9";"38.645";"-90.303"
"9";"38.635";"-91.292"
"9";"38.635";"-91.053"
"9";"38.625";"-91.523"
"9";"38.615";"-92.152"
"9";"38.605";"-90.123"
"9";"38.595";"-90.373"
"9";"38.595";"-90.203"
"9";"38.585";"-91.213"
"9";"38.585";"-91.193"
"9";"38.585";"-90.323"
"9";"38.575";"-91.163"
"9";"38.575";"-90.273"
"9";"38.575";"-90.223"
"9";"38.575";"-89.943"
"9";"38.565";"-90.213"
"9";"38.565";"-90.163"
"9";"38.555";"-91.243"
"9";"38.545";"-91.303"
"9";"38.535";"-90.923"
"9";"38.525";"-91.023"
"9";"38.525";"-90.923"
"9";"38.525";"-90.383"
"9";"38.525";"-90.343"
"9";"38.515";"-90.693"
"9";"38.515";"-90.373"
"9";"38.515";"-89.983"
"9";"38.505";"-90.573"
"9";"38.505";"-90.453"
"9";"38.495";"-91.333"
"9";"38.485";"-90.533"
"9";"38.485";"-90.523"
"9";"38.485";"-90.413"
"9";"38.475";"-90.983"
"9";"38.475";"-90.873"
"9";"38.475";"-90.593"
"9";"38.455";"-90.913"
"9";"38.445";"-91.723"
"9";"38.445";"-91.663"
"9";"38.445";"-91.542"
"9";"38.435";"-90.883"
"9";"38.435";"-90.652"
"9";"38.435";"-90.593"
"9";"38.415";"-90.983"
"9";"38.415";"-90.633"
"9";"38.415";"-90.223"
"9";"38.405";"-91.413"
"9";"38.405";"-90.993"
"9";"38.405";"-90.823"
"9";"38.395";"-90.603"
"9";"38.385";"-91.753"
"9";"38.385";"-91.693"
"9";"38.385";"-91.683"
"9";"38.385";"-90.513"
"9";"38.345";"-90.613"
"9";"39.235";"-91.393"
"9";"39.145";"-91.633"
"9";"39.115";"-90.783"
"9";"39.095";"-90.753"
"9";"39.075";"-91.113"
"9";"39.075";"-90.723"
"9";"39.075";"-90.183"
"9";"39.065";"-90.673"
"9";"39.025";"-90.243"
"9";"39.015";"-90.923"
"9";"39.015";"-90.223"
"9";"39.005";"-90.443"
"9";"39.005";"-90.233"
"9";"38.995";"-90.873"
"9";"38.995";"-90.763"
"9";"38.975";"-90.753"
"9";"38.975";"-90.273"
"9";"38.975";"-90.213"
"9";"38.965";"-90.753"
"9";"38.965";"-90.423"
"9";"38.955";"-91.303"
"9";"38.955";"-90.493"
"9";"38.955";"-90.443"
"9";"38.935";"-91.023"
"9";"38.925";"-90.863"
